INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;ValidaciÃ³n IUPAC;verificaciÃ³n manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS;Clasificacion_ATS
1H,1H,9H-Perfluorononyl acrylate;PUBCHEM;DTXSID00194615;1H,1H,9H-Perfluorononyl acrylate;;C=CC(=O)OCC(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F;;;;;;;1H,1H,9H-Perfluorononyl acrylate;4180-26-1;C12H6F16O2;486.01123;72;464;16;Inactive;0.36;Activo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Acifluorfen;PUBCHEM;DTXSID0020022;Acifluorfen;;C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O;;;;;;;Acifluorfen;50594-66-6;C14H7ClF3NO5;360.996485;74;1009;7;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Sodium L-ascorbate;PUBCHEM;DTXSID0020105;Sodium L-ascorbate;;C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+];;;;;;;Sodium L-ascorbate;134-03-2;C6H7NaO6;198.014032;21;921;2;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
Caffeine;PUBCHEM;DTXSID0020232;Caffeine;;CN1C=NC2=C1C(=O)N(C(=O)N2C)C;;;;;;;Caffeine;58-08-2;C8H10N4O2;194.080376;65;972;7;Inactive;0.0;Inactivo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Active;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
2-Chloro-1,4-diaminobenzene sulfate (1:1);PUBCHEM;DTXSID0020284;2-Chloro-1,4-diaminobenzene sulfate (1:1);;C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O;;;;;;;2-Chloro-1,4-diaminobenzene sulfate (1:1);61702-44-1;C6H9ClN2O4S;239.997156;214;636;34;Inactive;0.64;Activo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
Monuron;PUBCHEM;DTXSID0020311;Monuron;;CN(C)C(=O)NC1=CC=C(C=C1)Cl;;;;;;;Monuron;150-68-5;C9H11ClN2O;198.055991;26;894;3;Inactive;0.0;Inactivo
